Datetime,Predicted,Prob_COIL_LEAKAGE,Prob_OA_BIAS_NEGATIVE,Prob_OA_BIAS_POSITIVE,Prob_OA_DMPR_STUCK,Prob_SA_BIAS_NEGATIVE,Prob_SA_BIAS_POSITIVE,Prob_Unfaulted
2018-09-04 00:24:00,OA_DMPR_STUCK,0.051213864,0.00028714625,0.0027317575,0.77216184,0.16721691,0.002795454,0.0035929698
2018-09-04 00:25:00,OA_DMPR_STUCK,0.051313624,0.00028858124,0.0027341752,0.77132916,0.16793168,0.0027985487,0.0036042668
2018-09-04 00:26:00,OA_DMPR_STUCK,0.05141304,0.0002900189,0.002736578,0.7704962,0.16864692,0.0028016276,0.003615557
2018-09-04 00:27:00,OA_DMPR_STUCK,0.05151244,0.00029146342,0.0027389724,0.7696602,0.16936535,0.0028046996,0.0036268833
2018-09-04 00:28:00,OA_DMPR_STUCK,0.05161165,0.00029291227,0.002741356,0.7688228,0.17008533,0.0028077627,0.00363822
2018-09-04 00:29:00,OA_DMPR_STUCK,0.051710777,0.00029436706,0.002743728,0.76798296,0.17080772,0.0028108153,0.00364958
2018-09-04 00:30:00,OA_DMPR_STUCK,0.05180961,0.00029582542,0.0027460868,0.76714236,0.17153136,0.0028138573,0.0036609462
2018-09-04 00:31:00,OA_DMPR_STUCK,0.051908296,0.00029728832,0.0027484319,0.7663,0.17225671,0.0028168848,0.003672325
2018-09-04 00:32:00,OA_DMPR_STUCK,0.052006565,0.00029875312,0.0027507627,0.7654578,0.1729825,0.002819896,0.0036836965
2018-09-04 00:33:00,OA_DMPR_STUCK,0.052104797,0.00030022408,0.002753082,0.7646131,0.17371078,0.0028228995,0.0036950936
2018-09-04 00:34:00,OA_DMPR_STUCK,0.05220261,0.00030169677,0.0027553856,0.76376843,0.1744394,0.0028258867,0.0037064827
2018-09-04 00:35:00,OA_DMPR_STUCK,0.052300192,0.00030317318,0.0027576764,0.7629228,0.1751694,0.0028288604,0.0037178767
2018-09-04 00:36:00,OA_DMPR_STUCK,0.05239772,0.00030465628,0.0027599563,0.7620746,0.17590198,0.0028318272,0.003729297
2018-09-04 00:37:00,OA_DMPR_STUCK,0.05249492,0.00030614226,0.0027622236,0.7612255,0.17663558,0.0028347806,0.0037407223
2018-09-04 00:38:00,OA_DMPR_STUCK,0.05259209,0.00030763535,0.0027644823,0.7603738,0.17737213,0.0028377264,0.0037521773
2018-09-04 00:39:00,OA_DMPR_STUCK,0.052689057,0.00030913242,0.0027667265,0.75952065,0.17811015,0.0028406584,0.0037636415
2018-09-04 00:40:00,OA_DMPR_STUCK,0.05278569,0.00031063243,0.0027689564,0.758667,0.17884912,0.0028435797,0.0037751044
2018-09-04 00:41:00,OA_DMPR_STUCK,0.05288233,0.0003121395,0.0027711755,0.7578101,0.17959113,0.002846491,0.0037865976
2018-09-04 00:42:00,OA_DMPR_STUCK,0.05297851,0.00031364846,0.0027733827,0.7569537,0.1803332,0.0028493872,0.0037980836
2018-09-04 00:43:00,OA_DMPR_STUCK,0.053074654,0.00031516378,0.002775578,0.7560946,0.18107812,0.0028522739,0.0038095985
2018-09-04 00:44:00,OA_DMPR_STUCK,0.053170644,0.00031668475,0.0027777608,0.7552336,0.18182506,0.0028551526,0.0038211267
2018-09-04 00:45:00,OA_DMPR_STUCK,0.053266443,0.0003182106,0.002779934,0.75437057,0.18257411,0.0028580187,0.003832678
2018-09-04 00:46:00,OA_DMPR_STUCK,0.05336187,0.0003197383,0.0027820892,0.7535078,0.1833234,0.0028608697,0.0038442165
2018-09-04 00:47:00,OA_DMPR_STUCK,0.05345733,0.00032127489,0.0027842382,0.7526411,0.18407649,0.002863716,0.0038557975
2018-09-04 00:48:00,OA_DMPR_STUCK,0.05355242,0.00032281264,0.00278637,0.75177485,0.18482965,0.0028665455,0.0038673668
2018-09-04 00:49:00,OA_DMPR_STUCK,0.053647384,0.00032435704,0.002788494,0.75090575,0.18558568,0.0028693655,0.0038789653
2018-09-04 00:50:00,OA_DMPR_STUCK,0.053741995,0.0003259044,0.002790602,0.7500364,0.18634236,0.00287217,0.0038905644
2018-09-04 00:51:00,OA_DMPR_STUCK,0.053836513,0.00032745753,0.0027926967,0.7491648,0.18710136,0.0028749674,0.0039021813
2018-09-04 00:52:00,OA_DMPR_STUCK,0.053930722,0.00032901435,0.002794781,0.74829215,0.18786171,0.0028777511,0.003913805
2018-09-04 00:53:00,OA_DMPR_STUCK,0.054024708,0.00033057528,0.0027968488,0.74741846,0.18862337,0.002880519,0.0039254325
2018-09-04 00:54:00,OA_DMPR_STUCK,0.05411849,0.00033214063,0.0027989072,0.7465433,0.1893869,0.002883278,0.003937077
2018-09-04 00:55:00,OA_DMPR_STUCK,0.054212194,0.00033371386,0.0028009526,0.7456649,0.1901534,0.0028860294,0.003948751
2018-09-04 00:56:00,OA_DMPR_STUCK,0.054305594,0.00033528983,0.0028029855,0.7447859,0.190921,0.002888767,0.003960424
2018-09-04 00:57:00,OA_DMPR_STUCK,0.05439888,0.00033687238,0.00280501,0.74390435,0.1916912,0.0028914947,0.0039721276
2018-09-04 00:58:00,OA_DMPR_STUCK,0.05449186,0.0003384581,0.002807015,0.7430225,0.19246216,0.002894206,0.003983824
2018-09-04 00:59:00,OA_DMPR_STUCK,0.0545846,0.0003400484,0.002809011,0.7421389,0.193235,0.0028969073,0.0039955387
2018-09-04 01:00:00,OA_DMPR_STUCK,0.05467729,0.0003416463,0.0028109949,0.7412521,0.19401102,0.002899603,0.0040072836
2018-09-04 01:01:00,OA_DMPR_STUCK,0.055097695,0.0003537236,0.0028369045,0.7350186,0.19965819,0.0029202716,0.0041146628
2018-09-04 01:02:00,OA_DMPR_STUCK,0.05550607,0.000366517,0.0028634034,0.7285426,0.20555206,0.0029360447,0.0042333114
2018-09-04 01:03:00,OA_DMPR_STUCK,0.056014426,0.00038007073,0.0028848662,0.72158784,0.21183106,0.0029511477,0.0043506008
2018-09-04 01:04:00,OA_DMPR_STUCK,0.056556575,0.0003933622,0.0029010426,0.7147176,0.21800758,0.0029649686,0.004458832
2018-09-04 01:05:00,OA_DMPR_STUCK,0.05709954,0.00040583528,0.0029121053,0.708228,0.22382292,0.0029770767,0.0045545534
2018-09-04 01:06:00,OA_DMPR_STUCK,0.05761854,0.00041711493,0.002918738,0.70232165,0.22910038,0.0029873527,0.0046362
2018-09-04 01:07:00,OA_DMPR_STUCK,0.058096483,0.00042692517,0.0029216425,0.69714594,0.23371026,0.0029957718,0.00470298
2018-09-04 01:08:00,OA_DMPR_STUCK,0.058521688,0.00043505765,0.0029214334,0.6928087,0.23755623,0.0030023528,0.0047545433
2018-09-04 01:09:00,OA_DMPR_STUCK,0.058885977,0.00044133852,0.00291858,0.6893978,0.24055856,0.0030071177,0.004790599
2018-09-04 01:10:00,OA_DMPR_STUCK,0.059183165,0.0004456121,0.0029133998,0.6869909,0.24264601,0.0030100662,0.004810818
2018-09-04 01:11:00,OA_DMPR_STUCK,0.059407245,0.00044772134,0.002906059,0.68566656,0.24374664,0.0030111333,0.0048146877
2018-09-04 01:12:00,OA_DMPR_STUCK,0.059551626,0.00044750827,0.0028966072,0.6855063,0.2437863,0.003010203,0.0048015546
2018-09-04 01:13:00,OA_DMPR_STUCK,0.0596092,0.00044483467,0.0028849829,0.6865849,0.24269825,0.0030070883,0.004770734
2018-09-04 01:14:00,OA_DMPR_STUCK,0.059571892,0.00043959485,0.0028710375,0.6889673,0.24042696,0.0030015362,0.0047216425
2018-09-04 01:15:00,OA_DMPR_STUCK,0.05943093,0.00043173876,0.0028545565,0.69269645,0.23693912,0.0029932472,0.0046539376
2018-09-04 01:16:00,OA_DMPR_STUCK,0.059176292,0.00042126182,0.0028352356,0.6977989,0.23221906,0.002981838,0.004567443
2018-09-04 01:17:00,OA_DMPR_STUCK,0.058795743,0.0004081853,0.0028126368,0.70429677,0.2262579,0.0029668135,0.004461964
2018-09-04 01:18:00,OA_DMPR_STUCK,0.05827034,0.00039244728,0.0027860403,0.71226245,0.21900482,0.0029474194,0.0043364814
2018-09-04 01:19:00,OA_DMPR_STUCK,0.05756788,0.00037379997,0.0027541828,0.7218792,0.21031421,0.0029223992,0.0041882843
2018-09-04 01:20:00,OA_DMPR_STUCK,0.056627084,0.00035160547,0.002714777,0.7335629,0.19984286,0.0028894448,0.004011279
2018-09-04 01:21:00,OA_DMPR_STUCK,0.05532078,0.00032447462,0.0026634373,0.7482001,0.18685448,0.0028439476,0.0037928112
2018-09-04 01:22:00,OA_DMPR_STUCK,0.053377274,0.00028973134,0.0025912428,0.7675506,0.1699069,0.0027761005,0.0035081354
2018-09-04 01:23:00,OA_DMPR_STUCK,0.050341275,0.00024461505,0.0024831991,0.79380655,0.14732909,0.0026686012,0.003126686
2018-09-04 01:24:00,OA_DMPR_STUCK,0.045773447,0.00019062152,0.0023240978,0.8272341,0.119330645,0.0025017604,0.0026453051
2018-09-04 01:25:00,OA_DMPR_STUCK,0.04590332,0.00019200708,0.0023287362,0.8263487,0.120062396,0.002506451,0.002658407
2018-09-04 01:26:00,OA_DMPR_STUCK,0.04603327,0.00019340203,0.0023333712,0.82545906,0.12079825,0.0025111344,0.0026715696
2018-09-04 01:27:00,OA_DMPR_STUCK,0.04616293,0.00019480355,0.0023379961,0.8245671,0.121536635,0.0025158022,0.0026847685
2018-09-04 01:28:00,OA_DMPR_STUCK,0.046292443,0.00019621274,0.0023426116,0.8236719,0.12227831,0.0025204562,0.0026980138
2018-09-04 01:29:00,OA_DMPR_STUCK,0.046422135,0.0001976333,0.002347229,0.8227716,0.123024926,0.002525111,0.002711333
2018-09-04 01:30:00,OA_DMPR_STUCK,0.04655168,0.00019906179,0.0023518389,0.821868,0.12377492,0.002529754,0.0027247015
2018-09-04 01:31:00,OA_DMPR_STUCK,0.046681143,0.0002004987,0.0023564436,0.8209608,0.124528594,0.0025343853,0.0027381242
2018-09-04 01:32:00,OA_DMPR_STUCK,0.046810474,0.00020194383,0.002361038,0.8200504,0.1252856,0.002539006,0.0027515923
2018-09-04 01:33:00,OA_DMPR_STUCK,0.046939734,0.00020339772,0.0023656276,0.81913614,0.12604634,0.0025436152,0.0027651156
2018-09-04 01:34:00,OA_DMPR_STUCK,0.047069024,0.00020486195,0.002370213,0.8182176,0.12681144,0.0025482199,0.0027787043
2018-09-04 01:35:00,OA_DMPR_STUCK,0.047198247,0.0002063354,0.002374794,0.81729484,0.12758054,0.002552814,0.00279235
2018-09-04 01:36:00,OA_DMPR_STUCK,0.047327302,0.00020781631,0.0023793653,0.81636935,0.12835279,0.0025573974,0.0028060393
2018-09-04 01:37:00,OA_DMPR_STUCK,0.047456358,0.0002093076,0.0023839313,0.8154393,0.12912938,0.0025619701,0.002819795
2018-09-04 01:38:00,OA_DMPR_STUCK,0.04758538,0.00021080827,0.002388494,0.81450516,0.12991004,0.002566536,0.0028336083
2018-09-04 01:39:00,OA_DMPR_STUCK,0.047714222,0.00021231714,0.002393044,0.8135678,0.13069408,0.0025710878,0.002847469
2018-09-04 01:40:00,OA_DMPR_STUCK,0.04784301,0.00021383553,0.0023975903,0.81262654,0.13148206,0.0025756322,0.002861385
2018-09-04 01:41:00,OA_DMPR_STUCK,0.047971748,0.0002153641,0.002402131,0.81168085,0.13227446,0.0025801668,0.002875366
2018-09-04 01:42:00,OA_DMPR_STUCK,0.04810033,0.00021690095,0.0024066623,0.8107317,0.13307028,0.0025846863,0.0028893994
2018-09-04 01:43:00,OA_DMPR_STUCK,0.048228897,0.00021844837,0.0024111886,0.80977833,0.13387045,0.0025892016,0.0029034875
2018-09-04 01:44:00,OA_DMPR_STUCK,0.04835713,0.00022000213,0.0024156992,0.8088227,0.13467316,0.0025936966,0.002917614
2018-09-04 01:45:00,OA_DMPR_STUCK,0.048485633,0.00022156969,0.0024202138,0.80786043,0.13548206,0.0025981932,0.0029318342
2018-09-04 01:46:00,OA_DMPR_STUCK,0.048613947,0.00022314592,0.0024247165,0.80689496,0.13629442,0.002602676,0.0029461007
2018-09-04 01:47:00,OA_DMPR_STUCK,0.048742075,0.00022473061,0.002429212,0.80592614,0.1371103,0.0026071458,0.0029604146
2018-09-04 01:48:00,OA_DMPR_STUCK,0.048870075,0.00022632508,0.0024337003,0.80495334,0.13793015,0.0026116038,0.0029747875
2018-09-04 01:49:00,OA_DMPR_STUCK,0.048997976,0.00022792925,0.0024381764,0.80397666,0.13875397,0.0026160495,0.0029892144
2018-09-04 01:50:00,OA_DMPR_STUCK,0.049125843,0.00022954377,0.0024426482,0.8029953,0.13958244,0.0026204886,0.0030037065
2018-09-04 01:51:00,OA_DMPR_STUCK,0.049253426,0.00023116602,0.002447105,0.8020115,0.14041366,0.0026249094,0.0030182374
2018-09-04 01:52:00,OA_DMPR_STUCK,0.049381007,0.00023279969,0.002451558,0.8010226,0.14124997,0.0026293222,0.0030328413
2018-09-04 01:53:00,OA_DMPR_STUCK,0.04950848,0.0002344435,0.0024560054,0.8000294,0.14209044,0.0026337244,0.0030475033
2018-09-04 01:54:00,OA_DMPR_STUCK,0.049635794,0.00023609685,0.002460439,0.7990326,0.1429347,0.002638114,0.0030622177
2018-09-04 01:55:00,OA_DMPR_STUCK,0.049763005,0.00023776041,0.0024648649,0.79803157,0.14378332,0.0026424928,0.0030769936
2018-09-04 01:56:00,OA_DMPR_STUCK,0.049890097,0.00023943429,0.0024692817,0.79702634,0.14463617,0.0026468595,0.003091829
2018-09-04 01:57:00,OA_DMPR_STUCK,0.05001695,0.00024111658,0.0024736885,0.796018,0.14549232,0.0026512113,0.0031067065
2018-09-04 01:58:00,OA_DMPR_STUCK,0.050143853,0.00024281155,0.0024780883,0.79500395,0.146354,0.0026555557,0.0031216638
2018-09-04 01:59:00,OA_DMPR_STUCK,0.05027057,0.00024451598,0.0024824778,0.79398626,0.14721952,0.002659887,0.003136677
2018-09-04 02:00:00,OA_DMPR_STUCK,0.05039716,0.00024623098,0.0024868587,0.7929645,0.14808933,0.0026642086,0.0031517472
2018-09-04 02:01:00,OA_DMPR_STUCK,0.05062383,0.00024894602,0.0024952595,0.79131144,0.14947532,0.002674207,0.003170951
2018-09-04 02:02:00,OA_DMPR_STUCK,0.050897915,0.00025085013,0.0024965205,0.78994346,0.15055212,0.0026855753,0.0031735369
2018-09-04 02:03:00,OA_DMPR_STUCK,0.05103958,0.00025187145,0.002498266,0.7892134,0.15112977,0.002693298,0.0031737925
2018-09-04 02:04:00,OA_DMPR_STUCK,0.05106265,0.00025213885,0.0025006493,0.7890379,0.15127645,0.002697261,0.0031730006
2018-09-04 02:05:00,OA_DMPR_STUCK,0.051010154,0.00025200783,0.002503916,0.7891778,0.15118451,0.0026988355,0.0031727853
2018-09-04 02:06:00,OA_DMPR_STUCK,0.05092147,0.00025179613,0.0025082028,0.7894169,0.15102786,0.0026992762,0.0031744991
2018-09-04 02:07:00,OA_DMPR_STUCK,0.05083324,0.0002518338,0.0025138226,0.789538,0.15098336,0.0026997637,0.0031799146
2018-09-04 02:08:00,OA_DMPR_STUCK,0.05077765,0.00025243784,0.0025211927,0.7893379,0.15121853,0.0027013556,0.0031909882
2018-09-04 02:09:00,OA_DMPR_STUCK,0.050781798,0.00025390592,0.0025307923,0.7886309,0.15188791,0.002704967,0.0032097632
2018-09-04 02:10:00,OA_DMPR_STUCK,0.05086578,0.0002564866,0.0025430352,0.7872677,0.15311773,0.0027112854,0.003238019
2018-09-04 02:11:00,OA_DMPR_STUCK,0.051041044,0.00026035312,0.002558184,0.78514904,0.15499361,0.002720704,0.0032770045
2018-09-04 02:12:00,OA_DMPR_STUCK,0.05130801,0.00026556422,0.002576192,0.7822502,0.15753981,0.00273323,0.0033270163
2018-09-04 02:13:00,OA_DMPR_STUCK,0.051655684,0.00027204555,0.0025966936,0.7786272,0.16071261,0.002748464,0.00338726
2018-09-04 02:14:00,OA_DMPR_STUCK,0.052064266,0.00027959934,0.0026190444,0.77441007,0.16440542,0.002765703,0.0034559304
2018-09-04 02:15:00,OA_DMPR_STUCK,0.052508146,0.00028792146,0.002642409,0.7697866,0.16846052,0.0027840391,0.003530381
2018-09-04 02:16:00,OA_DMPR_STUCK,0.052959554,0.00029663363,0.0026658876,0.7649819,0.17268613,0.002802499,0.0036074375
2018-09-04 02:17:00,OA_DMPR_STUCK,0.05339023,0.00030529613,0.0026885874,0.76024747,0.1768647,0.0028201318,0.0036835528
2018-09-04 02:18:00,OA_DMPR_STUCK,0.053771015,0.00031340614,0.0027096737,0.7558638,0.18075134,0.0028360034,0.0037548393
2018-09-04 02:19:00,OA_DMPR_STUCK,0.054071076,0.0003203993,0.0027284245,0.7521391,0.18407461,0.002849203,0.0038171445
2018-09-04 02:20:00,OA_DMPR_STUCK,0.054263543,0.00032578694,0.002744499,0.74933934,0.18660057,0.002859047,0.0038672024
2018-09-04 02:21:00,OA_DMPR_STUCK,0.054346606,0.00032961048,0.002758749,0.7474446,0.18834837,0.0028657932,0.0039062626
2018-09-04 02:22:00,OA_DMPR_STUCK,0.05438455,0.0003332839,0.0027746249,0.7456974,0.18999141,0.0028719706,0.0039467653
2018-09-04 02:23:00,OA_DMPR_STUCK,0.054464143,0.0003388267,0.0027966779,0.7430302,0.19248304,0.002880932,0.004006184
2018-09-04 02:24:00,OA_DMPR_STUCK,0.054535,0.0003456693,0.0028247046,0.7397929,0.19552888,0.0028913983,0.004081357
2018-09-04 02:25:00,OA_DMPR_STUCK,0.054685812,0.0003489575,0.0028306185,0.73804665,0.19708295,0.0028962002,0.0041088
2018-09-04 02:26:00,OA_DMPR_STUCK,0.054835897,0.00035226988,0.0028364847,0.7362918,0.19864619,0.0029009602,0.0041363603
2018-09-04 02:27:00,OA_DMPR_STUCK,0.054985322,0.0003556083,0.0028423076,0.73452824,0.20021878,0.0029056764,0.004164044
2018-09-04 02:28:00,OA_DMPR_STUCK,0.055133987,0.00035897162,0.0028480839,0.73275584,0.2018009,0.0029103486,0.004191854
2018-09-04 02:29:00,OA_DMPR_STUCK,0.055282056,0.00036236332,0.0028538147,0.7309731,0.2033938,0.0029149826,0.0042198095
2018-09-04 02:30:00,OA_DMPR_STUCK,0.055429354,0.0003657791,0.002859498,0.7291824,0.2049955,0.0029195722,0.004247874
2018-09-04 02:31:00,OA_DMPR_STUCK,0.05557589,0.00036922074,0.002865132,0.72738284,0.20660669,0.0029241154,0.004276061
2018-09-04 02:32:00,OA_DMPR_STUCK,0.05572163,0.00037268753,0.002870716,0.72557503,0.20822695,0.002928612,0.0043043625
2018-09-04 02:33:00,OA_DMPR_STUCK,0.055866744,0.00037618383,0.002876255,0.7237562,0.2098587,0.0029330708,0.0043328176
2018-09-04 02:34:00,OA_DMPR_STUCK,0.056010894,0.00037970205,0.0028817384,0.72193086,0.21149792,0.0029374768,0.0043613613
2018-09-04 02:35:00,OA_DMPR_STUCK,0.05615427,0.00038324698,0.0028871687,0.7200964,0.21314704,0.0029418396,0.004390032
2018-09-04 02:36:00,OA_DMPR_STUCK,0.056296825,0.00038681817,0.00289255,0.71825325,0.21480565,0.0029461537,0.004418822
2018-09-04 02:37:00,OA_DMPR_STUCK,0.056438513,0.00039041418,0.0028978747,0.7164017,0.2164734,0.0029504187,0.004447717
2018-09-04 02:38:00,OA_DMPR_STUCK,0.056579478,0.0003940395,0.002903151,0.71454,0.21815191,0.0029546425,0.004476755
2018-09-04 02:39:00,OA_DMPR_STUCK,0.056719534,0.00039768888,0.0029083681,0.7126706,0.21983908,0.0029588137,0.00450589
2018-09-04 02:40:00,OA_DMPR_STUCK,0.05685869,0.00040136438,0.0029135295,0.7107926,0.22153574,0.002962935,0.004535139
2018-09-04 02:41:00,OA_DMPR_STUCK,0.056996863,0.00040506414,0.0029186364,0.7089072,0.22324075,0.0029670054,0.0045644897
2018-09-04 02:42:00,OA_DMPR_STUCK,0.05713428,0.00040879348,0.002923685,0.7070115,0.22495675,0.0029710296,0.0045939735
2018-09-04 02:43:00,OA_DMPR_STUCK,0.05727067,0.0004125461,0.002928674,0.7051088,0.22668076,0.0029750024,0.0046235453
2018-09-04 02:44:00,OA_DMPR_STUCK,0.057406172,0.00041632532,0.0029336049,0.7031973,0.22841445,0.0029789233,0.0046532317
2018-09-04 02:45:00,OA_DMPR_STUCK,0.057540715,0.00042013184,0.0029384803,0.7012771,0.2301578,0.002982793,0.0046830336
2018-09-04 02:46:00,OA_DMPR_STUCK,0.05767424,0.00042396304,0.0029432909,0.69934934,0.23190965,0.0029866102,0.004712929
2018-09-04 02:47:00,OA_DMPR_STUCK,0.057806894,0.0004278228,0.0029480427,0.6974119,0.23367204,0.0029903783,0.0047429493
2018-09-04 02:48:00,OA_DMPR_STUCK,0.057938587,0.00043170867,0.0029527333,0.6954659,0.23544382,0.0029940924,0.0047730748
2018-09-04 02:49:00,OA_DMPR_STUCK,0.058069237,0.0004356205,0.0029573608,0.69351244,0.23722424,0.0029977537,0.004803293
2018-09-04 02:50:00,OA_DMPR_STUCK,0.058198735,0.00043955495,0.002961925,0.6915523,0.23901255,0.003001357,0.0048335963
2018-09-04 02:51:00,OA_DMPR_STUCK,0.058327165,0.00044351554,0.0029664221,0.6895844,0.2408096,0.0030049067,0.004863993
2018-09-04 02:52:00,OA_DMPR_STUCK,0.058454584,0.00044750198,0.0029708564,0.6876082,0.24261598,0.003008401,0.0048944885
2018-09-04 02:53:00,OA_DMPR_STUCK,0.058580954,0.0004515147,0.0029752245,0.6856239,0.2444315,0.003011842,0.0049250787
2018-09-04 02:54:00,OA_DMPR_STUCK,0.058706276,0.00045555516,0.0029795296,0.68363094,0.24625663,0.0030152276,0.0049557798
2018-09-04 02:55:00,OA_DMPR_STUCK,0.058830466,0.00045962047,0.002983763,0.68163097,0.24809006,0.0030185548,0.004986562
2018-09-04 02:56:00,OA_DMPR_STUCK,0.05895351,0.00046371008,0.00298793,0.67962354,0.24993204,0.0030218249,0.005017427
2018-09-04 02:57:00,OA_DMPR_STUCK,0.05907548,0.00046782734,0.0029920337,0.677608,0.2517832,0.0030250403,0.0050483933
2018-09-04 02:58:00,OA_DMPR_STUCK,0.059196267,0.00047196978,0.0029960664,0.67558503,0.25364307,0.0030281963,0.005079445
2018-09-04 02:59:00,OA_DMPR_STUCK,0.059315924,0.0004761364,0.0030000247,0.67355496,0.25551108,0.0030312946,0.0051105684
2018-09-04 03:00:00,OA_DMPR_STUCK,0.05943451,0.00048033247,0.0030039174,0.6715159,0.25738925,0.0030343367,0.005141801
2018-09-04 03:01:00,OA_DMPR_STUCK,0.059541002,0.0004861344,0.003009678,0.66879827,0.25993606,0.0030364003,0.005192502
2018-09-04 03:02:00,OA_DMPR_STUCK,0.059496712,0.0004894999,0.00301792,0.6674581,0.2612678,0.0030343733,0.0052356324
2018-09-04 03:03:00,OA_DMPR_STUCK,0.059475247,0.0004925852,0.0030242656,0.66618174,0.2625204,0.0030325938,0.005273153
2018-09-04 03:04:00,OA_DMPR_STUCK,0.05946842,0.00049465697,0.0030276394,0.665304,0.2633762,0.0030309758,0.0052980925
2018-09-04 03:05:00,OA_DMPR_STUCK,0.059452653,0.00049509795,0.003028036,0.6651368,0.26355168,0.0030291611,0.0053065573
2018-09-04 03:06:00,OA_DMPR_STUCK,0.059406824,0.0004934591,0.0030255457,0.665917,0.2628342,0.0030266263,0.0052963635
2018-09-04 03:07:00,OA_DMPR_STUCK,0.059314013,0.0004894534,0.003020245,0.6678048,0.26108217,0.003022886,0.005266427
2018-09-04 03:08:00,OA_DMPR_STUCK,0.05916038,0.0004829268,0.0030121312,0.6708983,0.2582124,0.0030174819,0.005216365
2018-09-04 03:09:00,OA_DMPR_STUCK,0.05893652,0.00047389945,0.0030011607,0.675213,0.25421864,0.003010035,0.00514674
2018-09-04 03:10:00,OA_DMPR_STUCK,0.05863601,0.0004625271,0.0029872605,0.6807003,0.2491549,0.0030002338,0.0050588367
2018-09-04 03:11:00,OA_DMPR_STUCK,0.05825542,0.00044908328,0.0029703868,0.6872553,0.24312742,0.0029878425,0.004954596
2018-09-04 03:12:00,OA_DMPR_STUCK,0.05779381,0.00043391832,0.002950526,0.6947343,0.23627837,0.002972706,0.004836419
2018-09-04 03:13:00,OA_DMPR_STUCK,0.05725259,0.00041742722,0.0029277487,0.7029684,0.22877195,0.0029547606,0.0047070147
2018-09-04 03:14:00,OA_DMPR_STUCK,0.056634292,0.00039999522,0.0029021977,0.7117893,0.22077112,0.0029340063,0.004569056
2018-09-04 03:15:00,OA_DMPR_STUCK,0.055944383,0.00038202188,0.002874138,0.7210143,0.21244912,0.0029105644,0.0044254228
2018-09-04 03:16:00,OA_DMPR_STUCK,0.055191595,0.00036391246,0.0028439963,0.7304499,0.20398667,0.0028847002,0.0042791665
2018-09-04 03:17:00,OA_DMPR_STUCK,0.054392952,0.00034614673,0.0028124747,0.7398509,0.19560654,0.0028569705,0.0041340664
2018-09-04 03:18:00,OA_DMPR_STUCK,0.053578723,0.00032933976,0.0027807346,0.74888337,0.18760419,0.002828417,0.003995182
2018-09-04 03:19:00,OA_DMPR_STUCK,0.05280199,0.00031434675,0.0027506584,0.75705975,0.18040264,0.0028008888,0.003869778
2018-09-04 03:20:00,OA_DMPR_STUCK,0.052141692,0.00030225655,0.0027249292,0.763734,0.17455268,0.0027771492,0.0037673572
2018-09-04 03:21:00,OA_DMPR_STUCK,0.05168888,0.00029417363,0.0027065536,0.7682275,0.1706247,0.0027604199,0.0036978046
2018-09-04 03:22:00,OA_DMPR_STUCK,0.05152743,0.00029104538,0.0026981586,0.76994723,0.1691129,0.0027536328,0.0036696093
2018-09-04 03:23:00,OA_DMPR_STUCK,0.051825996,0.00029531194,0.0027046832,0.7674745,0.17123422,0.0027623465,0.0037029698
2018-09-04 03:24:00,OA_DMPR_STUCK,0.052985195,0.00031390664,0.0027370825,0.75695974,0.18035293,0.0027991196,0.0038520654
2018-09-04 03:25:00,OA_DMPR_STUCK,0.05300782,0.00031402355,0.0027364518,0.75686616,0.18042435,0.0027996518,0.0038515783
2018-09-04 03:26:00,OA_DMPR_STUCK,0.053030513,0.0003141419,0.0027358285,0.7567717,0.18049656,0.0028001901,0.0038510992
2018-09-04 03:27:00,OA_DMPR_STUCK,0.053053528,0.00031426418,0.0027352078,0.756675,0.18057065,0.0028007335,0.0038506477
2018-09-04 03:28:00,OA_DMPR_STUCK,0.05307648,0.00031438656,0.0027345875,0.7565785,0.1806446,0.0028012765,0.003850195
2018-09-04 03:29:00,OA_DMPR_STUCK,0.05309919,0.00031450496,0.0027339614,0.75648385,0.1807169,0.0028018132,0.0038497152
2018-09-04 03:30:00,OA_DMPR_STUCK,0.053121947,0.00031462323,0.0027333363,0.75638956,0.18078896,0.0028023485,0.0038492319
2018-09-04 03:31:00,OA_DMPR_STUCK,0.0531448,0.00031474387,0.0027327135,0.75629365,0.18086238,0.002802891,0.0038487713
2018-09-04 03:32:00,OA_DMPR_STUCK,0.053167697,0.00031486474,0.0027320923,0.7561978,0.18093583,0.0028034314,0.0038483054
2018-09-04 03:33:00,OA_DMPR_STUCK,0.053190663,0.00031498665,0.002731472,0.7561014,0.18100964,0.0028039764,0.003847848
2018-09-04 03:34:00,OA_DMPR_STUCK,0.053213805,0.00031511104,0.0027308576,0.75600344,0.1810849,0.0028045236,0.0038474116
2018-09-04 03:35:00,OA_DMPR_STUCK,0.053236693,0.00031523162,0.002730233,0.75590765,0.18115821,0.0028050642,0.0038469445
2018-09-04 03:36:00,OA_DMPR_STUCK,0.053259503,0.00031535153,0.0027296126,0.75581235,0.18123108,0.0028056041,0.0038464721
2018-09-04 03:37:00,OA_DMPR_STUCK,0.053282328,0.0003154706,0.0027289875,0.7557174,0.18130371,0.002806144,0.0038459927
