Datetime,Predicted,Prob_COIL_LEAKAGE,Prob_OA_BIAS_NEGATIVE,Prob_OA_BIAS_POSITIVE,Prob_OA_DMPR_STUCK,Prob_SA_BIAS_NEGATIVE,Prob_SA_BIAS_POSITIVE,Prob_Unfaulted
2018-01-30 00:20:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 00:24:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 00:26:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 00:27:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 00:32:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 00:34:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 00:51:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 00:53:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 00:55:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 00:58:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 00:59:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 01:00:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 01:05:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 01:10:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 01:11:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 01:26:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 01:28:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 01:29:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 01:30:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 01:31:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 01:32:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 01:36:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 01:40:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 01:50:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 01:51:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 01:58:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 01:59:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 02:01:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 02:22:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 02:24:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 02:31:00,Unfaulted,0.0,0.0,0.0,0.0,0.0050856088967187844,0.0,0.9949143911032813
2018-01-30 02:36:00,Unfaulted,0.001584886522125016,0.0003803727653100038,0.0,0.0,0.0003922594142259414,0.0,0.997642481298339
2018-01-30 02:40:00,Unfaulted,0.0001901863826550019,0.0003803727653100038,0.0,0.0,0.0003922594142259414,0.0,0.9990371814378091
2018-01-30 02:46:00,Unfaulted,0.0,0.0,0.0,0.0,0.0011630147544593702,0.0,0.9988369852455407
2018-01-30 03:06:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 03:10:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 03:24:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 03:33:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 03:35:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 03:41:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 03:47:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 03:48:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 03:55:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 04:00:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 04:07:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 04:09:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 04:14:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 04:15:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 04:17:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 04:25:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 04:26:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 04:31:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 04:36:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 04:37:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 04:46:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-30 04:47:00,Unfaulted,0.0,0.0,0.0,0.0,0.0,0.0,1.0
